object_name,object_id,mean_motion,eccentricity,inclination,arg_of_pericenter,norad_cat_id,object_name_unique
STARLINK-1913,2020-088BK,15.31706883,0.00014053,53.1588,69.5575,47179,STARLINK
STARLINK-2017,2021-005C,15.31697607,0.00011202,53.1616,80.991,47351,STARLINK
STARLINK-2034,2021-005D,15.31715711,4.118e-05,53.1587,84.6836,47352,STARLINK
STARLINK-2045,2021-005E,15.31705048,0.00011817,53.1609,51.4904,47353,STARLINK
STARLINK-2046,2021-005F,15.31702721,0.00012282,53.1591,95.8054,47354,STARLINK
STARLINK-2047,2021-005G,15.31701307,0.00011811,53.1614,88.3783,47355,STARLINK
STARLINK-2049,2021-005H,15.26116659,0.00021644,53.1376,94.4147,47356,STARLINK
STARLINK-2050,2021-005J,15.30204737,9.388e-05,53.1592,78.4254,47357,STARLINK
STARLINK-2055,2021-005K,15.27574952,0.00022565,53.1445,83.9331,47358,STARLINK
STARLINK-2071,2021-005N,15.28608301,0.00022764,53.1492,88.2672,47361,STARLINK
STARLINK-2076,2021-005P,15.30205639,0.00011928,53.1629,89.4004,47362,STARLINK
STARLINK-2081,2021-005T,15.31712472,9.831e-05,53.161,89.7509,47366,STARLINK
STARLINK-2082,2021-005U,15.31721793,0.00012592,53.1588,105.0181,47367,STARLINK
STARLINK-2084,2021-005V,15.31704753,0.00010507,53.163,76.4065,47368,STARLINK
STARLINK-2088,2021-005Y,15.2894264,0.00017441,53.1454,95.1713,47371,STARLINK
STARLINK-2092,2021-005AA,15.3172148,0.00010398,53.161,81.5356,47373,STARLINK
STARLINK-2093,2021-005AB,15.73381522,0.00063181,53.0489,320.7457,47374,STARLINK
STARLINK-2094,2021-005AC,15.30706453,0.00022461,53.1586,65.599,47375,STARLINK
STARLINK-2096,2021-005AD,15.3167641,0.00011418,53.166,100.1107,47376,STARLINK
STARLINK-2097,2021-005AE,15.29129525,0.00010751,53.1461,121.6167,47377,STARLINK
STARLINK-2098,2021-005AF,15.31701399,0.0001423,53.1588,84.1341,47378,STARLINK
STARLINK-2099,2021-005AG,15.31703539,0.00015172,53.158,77.8782,47379,STARLINK
STARLINK-2100,2021-005AH,15.51832349,0.00010722,53.0569,90.8146,47380,STARLINK
STARLINK-2101,2021-005AJ,15.29424153,8.54e-05,53.1562,79.7909,47381,STARLINK
STARLINK-2102,2021-005AK,15.31710759,9.18e-05,53.1614,70.6794,47382,STARLINK
STARLINK-2103,2021-005AL,15.31701398,8.686e-05,53.1593,95.6712,47383,STARLINK
STARLINK-2104,2021-005AM,15.29339396,9.312e-05,53.1566,117.9045,47384,STARLINK
STARLINK-2105,2021-005AN,15.2656589,0.0001913,53.1402,79.6281,47385,STARLINK
STARLINK-2106,2021-005AP,15.27515196,8.246e-05,53.1447,86.8732,47386,STARLINK
STARLINK-2109,2021-005AR,15.28679844,8.197e-05,53.1448,146.6722,47388,STARLINK
STARLINK-2110,2021-005AS,15.31696929,3.445e-05,53.1607,64.3549,47389,STARLINK
STARLINK-2111,2021-005AT,15.27497191,0.0001122,53.1437,59.9564,47390,STARLINK
STARLINK-2112,2021-005AU,15.09627665,9.357e-05,53.0675,66.7193,47391,STARLINK
STARLINK-2113,2021-005AV,15.66891042,0.00061569,53.0479,312.9782,47392,STARLINK
STARLINK-2114,2021-005AW,15.75437929,0.00078948,53.0387,18.8038,47393,STARLINK
STARLINK-2119,2021-005BA,15.30185195,7.734e-05,53.161,81.9422,47397,STARLINK
STARLINK-2121,2021-005BC,15.31706049,0.00012456,53.1614,77.8257,47399,STARLINK
STARLINK-2122,2021-005BD,15.31700651,0.00012677,53.1603,92.9257,47400,STARLINK
STARLINK-2123,2021-005BE,15.25665156,3.488e-05,53.1365,99.0273,47401,STARLINK
STARLINK-2128,2021-005BH,15.68942196,0.00073604,53.0488,331.4831,47404,STARLINK
STARLINK-2130,2021-005BJ,15.31712076,0.00010609,53.16,77.642,47405,STARLINK
STARLINK-2134,2021-005BL,15.14102504,9.32e-05,53.0862,95.8552,47407,STARLINK
STARLINK-2135,2021-005BM,15.2519151,9.127e-05,53.1357,170.3609,47408,STARLINK
STARLINK-1954,2021-009H,15.35179246,0.00034209,53.053,316.7686,47555,STARLINK
STARLINK-1958,2021-009M,15.75938006,0.00100612,53.0393,60.3178,47559,STARLINK
STARLINK-1962,2021-009R,15.70158642,0.00019542,53.0423,313.1852,47563,STARLINK
STARLINK-1964,2021-009T,15.75354926,0.00108493,53.0417,48.1203,47565,STARLINK
STARLINK-1965,2021-009U,16.15429258,7.89e-05,53.0004,72.3147,47566,STARLINK
STARLINK-1967,2021-009W,15.70078163,0.00035765,53.0418,357.0944,47568,STARLINK
STARLINK-1975,2021-009AB,15.96971154,0.00065553,53.0417,36.9696,47573,STARLINK
STARLINK-1991,2021-009AR,15.75288818,0.00042444,53.0398,37.254,47587,STARLINK
STARLINK-1993,2021-009AS,15.79772281,0.00109381,53.0384,30.3886,47588,STARLINK
STARLINK-1994,2021-009AT,15.65260365,0.00044902,53.0434,295.9072,47589,STARLINK
STARLINK-1995,2021-009AU,15.64461129,0.00038626,53.0429,315.1915,47590,STARLINK
STARLINK-1997,2021-009AW,15.73925567,0.00012088,53.0376,343.0522,47592,STARLINK
STARLINK-2001,2021-009BA,15.58715776,0.00063542,53.0445,317.6162,47596,STARLINK
STARLINK-2021,2021-009BJ,15.73433524,0.00048081,53.0387,343.9946,47604,STARLINK
STARLINK-1609,2021-012B,15.39109618,0.0001889,53.1593,327.9704,47621,STARLINK
STARLINK-1655,2021-012D,15.72567609,0.00109421,53.0388,40.3169,47623,STARLINK
STARLINK-1669,2021-012E,16.04911212,0.0008673,53.0232,351.5273,47624,STARLINK
STARLINK-1704,2021-012F,15.49456844,0.00051473,53.0505,313.9281,47625,STARLINK
STARLINK-1972,2021-012H,15.53614083,0.00071514,53.049,6.1237,47627,STARLINK
STARLINK-1973,2021-012J,15.31707894,0.00014387,53.1608,70.6638,47628,STARLINK
STARLINK-1983,2021-012L,15.31679227,9.523e-05,53.1616,74.6254,47630,STARLINK
STARLINK-1992,2021-012N,15.30189381,0.00013109,53.1584,102.424,47632,STARLINK
STARLINK-2015,2021-012U,15.30495392,0.00013099,53.1596,68.551,47638,STARLINK
STARLINK-2019,2021-012X,15.66403054,0.00045586,53.0429,39.4528,47641,STARLINK
STARLINK-2031,2021-012AE,15.31714226,0.00010503,53.1606,68.9575,47648,STARLINK
STARLINK-2032,2021-012AF,15.72913566,0.00026931,53.0398,256.318,47649,STARLINK
STARLINK-2033,2021-012AG,15.35444944,0.0003644,53.1532,319.409,47650,STARLINK
STARLINK-2036,2021-012AJ,15.48874553,0.00045781,53.1584,310.7278,47652,STARLINK
STARLINK-2039,2021-012AM,15.3171469,8.82e-05,53.1605,69.6741,47655,STARLINK
STARLINK-2040,2021-012AN,15.31708754,8.49e-05,53.1587,90.2114,47656,STARLINK
STARLINK-2041,2021-012AP,15.6524736,0.00013688,53.1592,347.7391,47657,STARLINK
STARLINK-2065,2021-012BE,15.79030285,0.00037328,53.1487,35.4884,47672,STARLINK
STARLINK-2083,2021-012BJ,15.67409055,0.00027384,53.046,65.9237,47676,STARLINK
STARLINK-2095,2021-012BM,16.08113015,0.001107,53.0109,6.6518,47679,STARLINK
STARLINK-2068,2021-017A,15.31705339,0.00012849,53.1608,87.2312,47722,STARLINK
STARLINK-2107,2021-017B,15.31674375,0.000124,53.158,85.8835,47723,STARLINK
STARLINK-2131,2021-017G,15.41107796,0.0002147,53.0768,147.5332,47728,STARLINK
STARLINK-2140,2021-017J,15.31705144,0.00012776,53.1583,99.0045,47730,STARLINK
STARLINK-2141,2021-017K,15.55186101,0.00040861,53.159,137.3708,47731,STARLINK
STARLINK-2143,2021-017M,15.31708049,0.00011667,53.1621,76.7295,47733,STARLINK
STARLINK-2144,2021-017N,15.31692291,0.00013887,53.1616,88.1582,47734,STARLINK
STARLINK-2147,2021-017Q,15.38348178,0.00018392,53.0758,113.982,47736,STARLINK
STARLINK-2150,2021-017T,15.31707041,0.00012018,53.1618,80.0744,47739,STARLINK
STARLINK-2156,2021-017W,15.31706603,6.012e-05,53.1653,74.6495,47742,STARLINK
STARLINK-2159,2021-017Z,15.49916114,0.00032099,53.1595,131.1347,47745,STARLINK
STARLINK-2160,2021-017AA,15.40860545,0.00012831,53.1612,112.7805,47746,STARLINK
STARLINK-2161,2021-017AB,15.3170102,0.00011448,53.1622,83.7224,47747,STARLINK
STARLINK-2162,2021-017AC,15.5681865,0.00031997,53.159,168.8189,47748,STARLINK
STARLINK-2163,2021-017AD,15.50793762,0.00029436,53.1581,177.6162,47749,STARLINK
STARLINK-2164,2021-017AE,15.3170955,0.00011241,53.1599,102.9645,47750,STARLINK
STARLINK-2169,2021-017AG,15.48572207,0.00012615,53.1785,93.8901,47752,STARLINK
STARLINK-2170,2021-017AH,15.31701326,0.00014002,53.1624,94.513,47753,STARLINK
STARLINK-2171,2021-017AJ,15.81051304,0.00037469,53.0426,248.6741,47754,STARLINK
STARLINK-2178,2021-017AQ,15.31702298,0.0001421,53.1622,91.4431,47760,STARLINK
STARLINK-2180,2021-017AS,15.58707536,0.00027801,53.1613,143.6812,47762,STARLINK
STARLINK-2185,2021-017AX,15.45348859,0.00023671,53.16,143.3622,47767,STARLINK
STARLINK-2193,2021-017BA,15.3018852,0.00014675,53.162,85.4203,47770,STARLINK
STARLINK-2194,2021-017BB,15.31696787,0.00013376,53.1619,71.1216,47771,STARLINK
STARLINK-2195,2021-017BC,15.31708063,0.00015206,53.1602,89.0877,47772,STARLINK
STARLINK-2196,2021-017BD,15.31705708,0.00015941,53.1609,83.5869,47773,STARLINK
STARLINK-2209,2021-017BG,15.49062174,0.00032376,53.1589,140.2438,47776,STARLINK
STARLINK-2211,2021-017BJ,15.42635807,0.00039571,53.162,130.8574,47778,STARLINK
STARLINK-2213,2021-017BL,15.31703768,0.00014992,53.1611,80.9678,47780,STARLINK
STARLINK-2257,2021-018A,15.30191481,0.00012042,53.1611,92.3815,47787,STARLINK
STARLINK-2314,2021-018B,15.33910238,0.00028462,53.1592,113.5119,47788,STARLINK
STARLINK-2315,2021-018C,15.06396896,0.00015709,53.057,75.5171,47789,STARLINK
STARLINK-2319,2021-018D,15.31699038,0.00014959,53.1611,94.0778,47790,STARLINK
STARLINK-2322,2021-018E,15.31700001,0.00015968,53.1626,91.8576,47791,STARLINK
STARLINK-2334,2021-018F,15.06394769,0.00015297,53.0556,86.2936,47792,STARLINK
STARLINK-2338,2021-018G,15.06393524,0.00015792,53.0555,89.7651,47793,STARLINK
STARLINK-2373,2021-018K,15.06394657,0.00013697,53.0559,90.7322,47796,STARLINK
STARLINK-2377,2021-018L,15.29343613,0.00012062,53.1554,98.7747,47797,STARLINK
STARLINK-2379,2021-018M,15.06395642,0.00015489,53.0554,92.5616,47798,STARLINK
STARLINK-2380,2021-018N,15.31746913,0.00012344,53.1619,91.1226,47799,STARLINK
STARLINK-2381,2021-018P,15.0639886,0.00015177,53.0576,80.88,47800,STARLINK
STARLINK-2383,2021-018R,15.29355995,9.124e-05,53.158,105.0337,47802,STARLINK
STARLINK-2385,2021-018T,15.31695948,0.00014333,53.164,99.0938,47804,STARLINK
STARLINK-2386,2021-018U,15.06395098,0.00012478,53.0563,75.1683,47805,STARLINK
STARLINK-2387,2021-018V,15.30187044,7.884e-05,53.1613,85.1944,47806,STARLINK
STARLINK-2388,2021-018W,15.31694902,0.00014031,53.1629,91.1557,47807,STARLINK
STARLINK-2389,2021-018X,15.31709961,0.0001071,53.1596,82.6997,47808,STARLINK
STARLINK-2391,2021-018Z,15.30196438,0.0001247,53.16,81.6304,47810,STARLINK
STARLINK-2395,2021-018AD,15.31698756,0.00014809,53.162,85.7198,47814,STARLINK
STARLINK-2396,2021-018AE,15.3169942,0.00015165,53.1619,89.8065,47815,STARLINK
STARLINK-2399,2021-018AF,15.17838719,0.00014707,53.1004,44.7711,47816,STARLINK
STARLINK-2400,2021-018AG,15.31699155,0.00013449,53.1625,82.4303,47817,STARLINK
STARLINK-2402,2021-018AJ,15.31704411,0.00014353,53.1619,93.1064,47819,STARLINK
STARLINK-2406,2021-018AL,15.30203251,0.0001169,53.1613,78.6614,47821,STARLINK
STARLINK-2407,2021-018AM,15.31705162,0.00014421,53.1583,90.6727,47822,STARLINK
STARLINK-2408,2021-018AN,15.17571727,8.346e-05,53.0998,76.5305,47823,STARLINK
STARLINK-2409,2021-018AP,15.16093899,8.145e-05,53.0929,84.4186,47824,STARLINK
STARLINK-2410,2021-018AQ,15.31699261,0.00017213,53.1597,89.1412,47825,STARLINK
STARLINK-2411,2021-018AR,15.30180169,0.00014357,53.1611,87.2041,47826,STARLINK
STARLINK-2413,2021-018AS,15.29351785,0.00014636,53.157,91.3944,47827,STARLINK
STARLINK-2415,2021-018AT,15.31687424,0.00014536,53.1583,82.3302,47828,STARLINK
STARLINK-2419,2021-018AV,15.31701037,0.00013285,53.1602,83.6137,47830,STARLINK
STARLINK-2420,2021-018AW,15.1915917,0.00020983,53.1069,43.5209,47831,STARLINK
STARLINK-2422,2021-018AX,15.30188951,0.00014393,53.1599,91.8424,47832,STARLINK
STARLINK-2423,2021-018AY,15.29425514,0.00036782,53.1495,24.4077,47833,STARLINK
STARLINK-2424,2021-018AZ,15.31680059,0.00014141,53.1599,80.7337,47834,STARLINK
STARLINK-2426,2021-018BB,15.31696176,0.00012216,53.1628,106.4045,47836,STARLINK
STARLINK-2427,2021-018BC,15.06392747,0.00018177,53.058,90.9268,47837,STARLINK
STARLINK-2429,2021-018BD,15.30194495,0.0001605,53.1607,105.2057,47838,STARLINK
STARLINK-2431,2021-018BE,15.30619334,0.00011905,53.1618,94.7385,47839,STARLINK
STARLINK-2432,2021-018BF,15.06393764,0.00013596,53.0551,85.5716,47840,STARLINK
STARLINK-2433,2021-018BG,15.06390581,0.00016141,53.0563,92.7493,47841,STARLINK
STARLINK-2435,2021-018BJ,15.3169724,0.00013285,53.1604,95.6756,47843,STARLINK
STARLINK-2446,2021-018BK,15.31029446,0.00014697,53.1627,83.2015,47844,STARLINK
STARLINK-2453,2021-018BL,15.12476167,8.081e-05,53.0765,134.709,47845,STARLINK
STARLINK-2280,2021-021B,15.3019433,0.00011722,53.1593,87.3018,47861,STARLINK
STARLINK-2291,2021-021C,15.32383152,0.00015771,53.159,80.3367,47862,STARLINK
STARLINK-2326,2021-021L,15.31702495,0.00012964,53.1587,88.2934,47870,STARLINK
STARLINK-2329,2021-021P,15.31698812,0.00013856,53.1606,90.8141,47873,STARLINK
STARLINK-2330,2021-021Q,15.32015579,0.00018229,53.1464,121.9486,47874,STARLINK
STARLINK-2336,2021-021V,15.455549,0.00049541,53.1571,54.4757,47879,STARLINK
STARLINK-2342,2021-021Z,15.50275197,0.00039732,53.1579,76.4017,47883,STARLINK
STARLINK-2343,2021-021AA,15.31698325,0.00014318,53.1573,81.7826,47884,STARLINK
STARLINK-2346,2021-021AD,15.31688002,0.00012502,53.1605,91.6939,47887,STARLINK
STARLINK-2354,2021-021AL,15.31092644,0.00023337,53.1519,43.6764,47894,STARLINK
STARLINK-2355,2021-021AM,15.31700657,0.00012554,53.1612,83.9668,47895,STARLINK
STARLINK-2356,2021-021AN,15.31702643,0.00013146,53.1594,91.7707,47896,STARLINK
STARLINK-2358,2021-021AQ,15.31704642,0.00013278,53.1605,83.3512,47898,STARLINK
STARLINK-2361,2021-021AT,15.33283897,0.00034662,53.1577,84.0118,47901,STARLINK
STARLINK-2363,2021-021AV,15.71951849,0.00051587,53.1581,92.4917,47903,STARLINK
STARLINK-2364,2021-021AW,15.31701438,0.00012225,53.1613,81.5393,47904,STARLINK
STARLINK-2367,2021-021AZ,15.29348108,0.00011101,53.1556,93.4447,47907,STARLINK
STARLINK-2370,2021-021BC,15.31694636,0.00013616,53.1617,91.4034,47910,STARLINK
STARLINK-2371,2021-021BD,15.31697835,0.00013252,53.1611,92.4025,47911,STARLINK
STARLINK-2378,2021-021BJ,15.30197197,0.00015033,53.1598,91.7532,47916,STARLINK
STARLINK-2405,2021-021BM,15.31706406,0.00012201,53.1599,73.0639,47919,STARLINK
STARLINK-1647,2021-024B,15.31708249,0.00013368,53.1588,77.017,47978,STARLINK
STARLINK-2303,2021-024E,15.31711486,0.00011248,53.1608,86.3662,47981,STARLINK
STARLINK-2273,2021-024S,15.41950608,0.00036416,53.1534,48.0289,47993,STARLINK
STARLINK-2266,2021-024W,15.31710753,0.00013625,53.157,81.8151,47997,STARLINK
STARLINK-2270,2021-024Z,15.36192797,0.00025987,53.1296,98.9747,48000,STARLINK
STARLINK-2153,2021-024AJ,15.31703866,0.00014275,53.1597,88.0293,48009,STARLINK
STARLINK-2226,2021-024AK,15.30190189,0.00017015,53.1594,91.9392,48010,STARLINK
STARLINK-2285,2021-024AU,15.31676249,0.0001193,53.1592,77.5464,48019,STARLINK
STARLINK-2298,2021-024AX,15.44262576,0.00027198,53.1259,37.6611,48022,STARLINK
STARLINK-2292,2021-024AY,15.37448579,0.00024958,53.1213,44.5812,48023,STARLINK
STARLINK-2299,2021-024BE,15.46770598,9.641e-05,53.1175,90.0273,48029,STARLINK
STARLINK-2404,2021-027B,15.31701715,0.0001326,53.1612,81.2364,48093,STARLINK
STARLINK-2412,2021-027C,15.30195838,0.00013467,53.1624,89.1101,48094,STARLINK
STARLINK-2414,2021-027D,15.30215523,0.00011467,53.1613,80.0974,48095,STARLINK
STARLINK-2417,2021-027E,15.31673122,0.00014125,53.1605,83.6118,48096,STARLINK
STARLINK-2418,2021-027F,15.31698878,0.00012218,53.1589,91.8385,48097,STARLINK
STARLINK-2421,2021-027G,15.31701865,0.00014075,53.1613,85.7732,48098,STARLINK
STARLINK-2428,2021-027H,15.3171828,0.00011944,53.1583,86.7775,48099,STARLINK
STARLINK-2430,2021-027J,15.31699693,0.00010645,53.163,94.1105,48100,STARLINK
STARLINK-2436,2021-027K,15.30191484,0.00014667,53.1623,76.6025,48101,STARLINK
STARLINK-2439,2021-027N,15.31717351,0.00013477,53.1593,97.2597,48104,STARLINK
STARLINK-2440,2021-027P,15.30191507,9.048e-05,53.1607,75.2335,48105,STARLINK
STARLINK-2442,2021-027Q,15.28218337,0.00069646,53.1552,349.5035,48106,STARLINK
STARLINK-2443,2021-027R,15.3019521,0.00011638,53.1614,92.9646,48107,STARLINK
STARLINK-2448,2021-027V,15.35199327,0.00032336,53.161,176.6695,48111,STARLINK
STARLINK-2449,2021-027W,15.31718234,0.00013243,53.1595,86.3956,48112,STARLINK
STARLINK-2450,2021-027X,15.31694674,0.00012465,53.1619,90.0061,48113,STARLINK
STARLINK-2452,2021-027Z,15.31701632,0.00012741,53.1602,95.6191,48115,STARLINK
STARLINK-2454,2021-027AA,15.30190228,0.00010867,53.1631,83.8687,48116,STARLINK
STARLINK-2455,2021-027AB,15.31693697,0.00013227,53.1611,96.8142,48117,STARLINK
STARLINK-2459,2021-027AD,15.3170187,0.0001325,53.1606,108.5477,48119,STARLINK
STARLINK-2460,2021-027AE,15.30265985,0.00017038,53.1609,145.3045,48120,STARLINK
STARLINK-2462,2021-027AF,15.31715846,0.00012195,53.1607,85.8629,48121,STARLINK
STARLINK-2464,2021-027AH,15.30191698,0.00012896,53.1632,84.9237,48123,STARLINK
STARLINK-2465,2021-027AJ,15.31727383,0.0001278,53.1601,87.3466,48124,STARLINK
STARLINK-2466,2021-027AK,15.30199081,0.00013498,53.1623,86.98,48125,STARLINK
STARLINK-2467,2021-027AL,15.31704932,0.00012164,53.1605,79.9878,48126,STARLINK
STARLINK-2468,2021-027AM,15.31694751,0.00014634,53.1606,97.6524,48127,STARLINK
STARLINK-2469,2021-027AN,15.20684071,4.971e-05,53.1097,236.7957,48128,STARLINK
STARLINK-2471,2021-027AP,15.3169368,0.0001189,53.1622,97.6078,48129,STARLINK
STARLINK-2472,2021-027AQ,15.31701427,0.00013982,53.1615,101.9879,48130,STARLINK
STARLINK-2473,2021-027AR,15.30201874,7.733e-05,53.1615,77.5496,48131,STARLINK
STARLINK-2474,2021-027AS,15.31698841,0.00012459,53.1633,89.7454,48132,STARLINK
STARLINK-2475,2021-027AT,15.30198276,0.00011736,53.1593,105.606,48133,STARLINK
STARLINK-2476,2021-027AU,15.31704808,0.00015865,53.1624,92.024,48134,STARLINK
STARLINK-2478,2021-027AV,15.31708858,0.00012643,53.1614,102.5951,48135,STARLINK
STARLINK-2479,2021-027AW,15.3020265,0.00013606,53.1603,89.9987,48136,STARLINK
STARLINK-2480,2021-027AX,15.25013895,0.00013999,53.1347,95.1666,48137,STARLINK
STARLINK-2481,2021-027AY,15.31703471,0.00013458,53.1619,90.0957,48138,STARLINK
STARLINK-2482,2021-027AZ,15.29712822,0.00013835,53.1557,121.262,48139,STARLINK
STARLINK-2483,2021-027BA,15.31724871,0.00012346,53.1607,84.6886,48140,STARLINK
STARLINK-2485,2021-027BC,15.29361601,0.00012207,53.1579,89.5067,48142,STARLINK
STARLINK-2486,2021-027BD,15.33480838,0.00032237,53.1578,233.7648,48143,STARLINK
STARLINK-2487,2021-027BE,15.31483046,0.00014836,53.1583,81.6494,48144,STARLINK
STARLINK-2491,2021-027BJ,15.30193065,0.00013888,53.1623,94.658,48148,STARLINK
STARLINK-2492,2021-027BK,15.29363689,0.00010662,53.1577,76.3563,48149,STARLINK
STARLINK-2493,2021-027BL,15.29360125,0.00011303,53.1571,80.9288,48150,STARLINK
STARLINK-2503,2021-027BM,15.3019425,0.00012034,53.1579,90.1843,48151,STARLINK
STARLINK-2567,2021-036A,15.29360499,5.696e-05,53.1515,92.8617,48276,STARLINK
STARLINK-2569,2021-036B,15.27150367,0.00041338,53.1248,354.7729,48277,STARLINK
STARLINK-2543,2021-036C,15.31714987,8.98e-05,53.1614,86.8098,48278,STARLINK
STARLINK-2565,2021-036E,15.29370169,0.00012834,53.1569,78.4608,48280,STARLINK
STARLINK-2558,2021-036G,15.30198736,0.00011599,53.1574,79.7512,48282,STARLINK
STARLINK-2516,2021-036H,15.31710431,0.00010903,53.1592,83.8624,48283,STARLINK
STARLINK-2564,2021-036J,15.30180968,0.00014667,53.1596,112.6523,48284,STARLINK
STARLINK-2547,2021-036L,15.31703783,0.00011393,53.1575,83.8385,48286,STARLINK
STARLINK-2566,2021-036M,15.31700644,0.00014539,53.1631,85.1176,48287,STARLINK
STARLINK-2545,2021-036P,15.31713745,0.00011975,53.1574,85.4325,48289,STARLINK
STARLINK-2555,2021-036R,15.31699725,0.00012206,53.1602,72.998,48291,STARLINK
STARLINK-2542,2021-036S,15.31705327,0.0001107,53.1603,78.6219,48292,STARLINK
STARLINK-2550,2021-036T,15.3169617,9.303e-05,53.1609,71.8249,48293,STARLINK
STARLINK-2533,2021-036U,15.30189124,0.00014054,53.1591,94.9318,48294,STARLINK
STARLINK-2535,2021-036V,15.31709994,7.715e-05,53.1623,94.0826,48295,STARLINK
STARLINK-2559,2021-036Y,15.31699114,7.683e-05,53.1608,90.0167,48298,STARLINK
STARLINK-2557,2021-036Z,15.31702853,9.073e-05,53.1609,84.6751,48299,STARLINK
STARLINK-2538,2021-036AA,15.31703384,0.00010227,53.1601,81.0063,48300,STARLINK
STARLINK-2537,2021-036AB,15.30194644,0.00011562,53.1615,80.738,48301,STARLINK
STARLINK-2530,2021-036AD,15.31712805,0.00011784,53.1587,83.1252,48303,STARLINK
STARLINK-2524,2021-036AE,15.06416129,0.00011012,53.0549,100.6794,48304,STARLINK
STARLINK-2519,2021-036AF,15.06402759,0.00013137,53.0552,97.0541,48305,STARLINK
STARLINK-2523,2021-036AG,15.0639931,0.0001116,53.0565,81.1787,48306,STARLINK
STARLINK-2517,2021-036AK,15.31030988,0.00014626,53.1605,87.8191,48309,STARLINK
STARLINK-2536,2021-036AL,15.30196314,0.00011255,53.1599,95.6062,48310,STARLINK
STARLINK-2534,2021-036AM,15.31682669,9.452e-05,53.1601,92.5455,48311,STARLINK
STARLINK-2061,2021-036AN,15.31687028,0.00011507,53.1584,85.7634,48312,STARLINK
STARLINK-2549,2021-036AQ,15.30191783,0.0001168,53.1612,87.1916,48314,STARLINK
STARLINK-2506,2021-036AR,15.06402543,0.00013508,53.0541,92.3651,48315,STARLINK
STARLINK-2507,2021-036AS,15.06442327,0.00012432,53.0529,123.2705,48316,STARLINK
STARLINK-2513,2021-036AT,15.31705708,0.00010378,53.1608,80.795,48317,STARLINK
STARLINK-2509,2021-036AU,15.30201487,0.00013436,53.1591,82.4978,48318,STARLINK
STARLINK-2512,2021-036AV,15.30192768,0.00011861,53.1591,93.9939,48319,STARLINK
STARLINK-2029,2021-036AW,15.31704334,9.675e-05,53.1614,83.482,48320,STARLINK
STARLINK-2457,2021-036AX,15.30264882,7.317e-05,53.1603,189.5468,48321,STARLINK
STARLINK-2515,2021-036AZ,15.31672734,0.00011931,53.1582,91.0152,48323,STARLINK
STARLINK-2495,2021-036BB,15.30201529,0.0001555,53.1589,88.2093,48325,STARLINK
STARLINK-2498,2021-036BC,15.31705324,9.87e-05,53.1568,73.7869,48326,STARLINK
STARLINK-2502,2021-036BD,15.30177726,0.00011539,53.1575,78.7488,48327,STARLINK
STARLINK-2504,2021-036BE,15.31713608,0.00012516,53.159,65.8785,48328,STARLINK
STARLINK-2510,2021-036BF,15.31701906,9.034e-05,53.1596,98.0873,48329,STARLINK
STARLINK-2501,2021-036BG,15.29354939,0.00012955,53.1565,92.9685,48330,STARLINK
STARLINK-2514,2021-036BH,15.29698183,0.00012449,53.1565,187.5734,48331,STARLINK
