OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5568,2023-013AT,2026-04-16T06:00:02.000160,15.27581029,0.00011543,42.9994,106.2853,271.2583,106.9821,0,U,55372,999,578,-0.00042155222,-0.00011844,0.0
STARLINK-5581,2023-013AU,2026-04-16T07:22:40.683648,15.09923451,0.0001305,43.0019,107.595,271.5447,88.5249,0,U,55373,999,17723,5.2625336e-05,6.49e-06,0.0
STARLINK-5578,2023-013AV,2026-04-16T01:38:16.841472,15.11070436,0.00012296,43.0014,108.3917,272.8065,87.264,0,U,55374,999,17720,6.2071405e-05,8.36e-06,0.0
STARLINK-5588,2023-013AW,2026-04-16T06:19:48.190080,15.09895608,0.00011671,43.0018,107.2735,260.1785,99.8928,0,U,55375,999,17723,8.7242627e-05,1.22e-05,0.0
STARLINK-5586,2023-013AX,2026-04-16T05:22:30.329760,15.26739551,8.351e-05,43.0023,76.7171,268.1805,91.8951,0,U,55376,999,17758,4.98842e-06,-1.26e-06,0.0
STARLINK-5567,2023-013AY,2026-04-16T06:00:02.000160,15.27567395,5.502e-05,42.9997,106.2288,255.2152,144.2335,0,U,55377,999,579,-0.00039151524,-0.00011015,0.0
STARLINK-5572,2023-013AZ,2026-04-16T01:30:58.109184,15.09921508,0.00012909,43.0019,108.3544,270.3384,89.7313,0,U,55378,999,17720,2.1918485e-05,1.43e-06,0.0
STARLINK-5569,2023-013BA,2026-04-16T00:58:00.167808,15.27579471,0.00010185,43.0012,107.3268,270.0533,90.0202,0,U,55379,999,17721,4.5581089e-05,9.92e-06,0.0
STARLINK-5571,2023-013BB,2026-04-16T05:28:32.936736,15.0437524,8.229e-05,42.9981,82.7009,312.0266,48.0507,0,U,55380,999,17751,0.0001978404,2.601e-05,0.0
STARLINK-5575,2023-013BC,2026-04-16T06:00:02.000160,15.27566258,0.00010656,42.9997,106.2453,259.6475,132.6896,0,U,55381,999,574,-0.00036321325,-0.00010239,0.0
STARLINK-5576,2023-013BD,2026-04-16T06:00:02.000160,15.27569611,0.00015887,42.9997,106.1997,259.9548,153.5926,0,U,55382,999,573,-0.00038416859,-0.00010815,0.0
STARLINK-5531,2023-013BE,2026-04-16T05:25:16.829472,15.27575227,0.00012685,43.0036,76.7318,263.6479,96.4228,0,U,55383,999,17758,2.2628361e-05,3.61e-06,0.0
STARLINK-5537,2023-013BF,2026-04-16T06:00:02.000160,15.27581382,0.00013638,42.9995,106.0991,268.1079,187.9613,0,U,55384,999,573,-0.00037869317,-0.00010668,0.0
STARLINK-5556,2023-013BG,2026-04-16T06:00:02.000160,15.27563484,0.00014227,42.9998,106.1772,271.6116,149.0091,0,U,55385,999,579,-0.00015208602,-4.443e-05,0.0
STARLINK-5555,2023-013BH,2026-04-16T06:00:02.000160,15.27576052,0.0001733,42.9997,106.2941,287.7425,83.3732,0,U,55386,999,579,-0.00036339643,-0.00010247,0.0
STARLINK-5085,2023-014B,2026-04-15T22:57:53.596512,14.98337266,0.00032345,69.9985,310.383,269.8561,90.2228,0,U,55392,999,17813,4.2272027e-05,4.11e-06,0.0
STARLINK-4786,2023-014C,2026-04-16T01:04:24.886272,14.98322243,0.00029476,69.9992,330.172,270.2872,89.7949,0,U,55393,999,17765,5.2229003e-05,5.3e-06,0.0
STARLINK-5274,2023-014E,2026-04-16T00:52:22.458720,14.98334866,0.00026124,69.9988,330.1219,268.7914,91.2946,0,U,55395,999,17765,2.4375796e-05,1.98e-06,0.0
STARLINK-5283,2023-014F,2026-04-16T00:58:22.588608,14.98330266,0.00027292,69.9989,330.1467,270.689,89.3956,0,U,55396,999,17765,1.2757977e-05,5.9e-07,0.0
STARLINK-5224,2023-014G,2026-04-16T06:28:31.939968,14.98331169,0.00029215,69.9984,309.8557,271.5712,88.5113,0,U,55397,999,17817,1.0487258e-05,3.2e-07,0.0
STARLINK-5275,2023-014H,2026-04-16T01:22:27.015168,14.9832146,0.00018531,70.0039,330.2025,291.5918,68.5044,0,U,55398,999,17765,-2.9421027e-05,-4.44e-06,0.0
STARLINK-5276,2023-014J,2026-04-16T01:10:32.392128,14.98225418,0.00024181,70.0034,330.1734,275.0466,85.0417,0,U,55399,999,17765,-0.0014368443,-0.00017148,0.0
STARLINK-5632,2023-014K,2026-04-16T01:34:26.529312,14.98331597,0.0002773,69.9994,330.2277,271.5404,88.5438,0,U,55400,999,17765,4.1393775e-05,4.01e-06,0.0
STARLINK-5076,2023-014L,2026-04-16T01:16:25.640256,14.9831481,0.00030658,70.0007,330.1876,261.1602,98.921,0,U,55401,999,17765,-0.0001952947,-2.421e-05,0.0
STARLINK-5071,2023-014M,2026-04-16T00:10:20.005536,14.98324185,0.00026683,70.0,330.4295,270.0901,89.9952,0,U,55402,999,17764,3.784103e-06,-4.8e-07,0.0
STARLINK-5597,2023-014N,2026-04-16T01:28:25.808448,14.9833197,0.00025649,69.9994,330.2183,271.5201,88.5664,0,U,55403,999,17765,1.581346e-05,9.6e-07,0.0
STARLINK-5607,2023-014P,2026-04-16T00:22:23.632320,14.98320481,0.00022228,70.0007,330.4571,264.1486,95.942,0,U,55404,999,17764,-0.00049474599,-5.989e-05,0.0
STARLINK-5623,2023-014Q,2026-04-15T22:28:15.720384,14.9829062,0.00027896,70.004,330.5812,259.1035,100.981,0,U,55405,999,17763,-0.00055030007,-6.646e-05,0.0
STARLINK-5630,2023-014R,2026-04-16T00:28:22.477440,14.98331379,0.00023822,69.9989,330.4755,273.1233,86.9653,0,U,55406,999,17764,6.7549265e-05,7.13e-06,0.0
STARLINK-5019,2023-014S,2026-04-16T00:16:20.564832,14.98330392,0.00027648,69.9995,330.4437,276.3573,83.7271,0,U,55407,999,17764,-1.6913145e-05,-2.95e-06,0.0
STARLINK-5633,2023-014V,2026-04-16T01:22:45.062400,14.983268,0.00029994,70.0021,350.0718,271.0516,89.0299,0,U,55410,999,17716,-9.7265459e-05,-1.253e-05,0.0
STARLINK-5605,2023-014W,2026-04-16T00:40:24.875616,14.9832479,0.00023892,69.9985,330.5057,271.3141,88.7744,0,U,55411,999,17764,7.7579202e-05,8.33e-06,0.0
STARLINK-5060,2023-014Y,2026-04-16T01:16:43.970016,14.9833059,0.00024044,70.0008,350.0586,275.6114,84.4771,0,U,55413,999,17716,-4.668656e-06,-1.49e-06,0.0
STARLINK-5620,2023-014Z,2026-04-16T01:40:46.478496,14.98331014,0.00029336,69.9996,350.1179,268.3128,91.7695,0,U,55414,999,17716,1.0610595e-05,3.4e-07,0.0
STARLINK-5624,2023-014AB,2026-04-16T01:52:47.900352,14.98330389,0.0002709,69.9998,350.1483,269.3609,90.724,0,U,55416,999,17716,2.2167209e-05,1.72e-06,0.0
STARLINK-5030,2023-014AD,2026-04-16T02:04:49.057824,14.98330851,0.00028099,69.9997,350.1781,269.6974,90.3863,0,U,55418,999,17716,8.197108e-06,5e-08,0.0
STARLINK-5629,2023-014AE,2026-04-16T01:46:47.601120,14.98321031,0.00032341,70.0001,350.1326,267.1706,92.9083,0,U,55419,999,17716,1.895127e-06,-7e-07,0.0
STARLINK-5604,2023-014AF,2026-04-15T23:27:56.496672,14.98324632,0.00026943,69.9982,310.4638,267.3024,92.7827,0,U,55420,999,17813,4.4766783e-05,4.41e-06,0.0
STARLINK-5598,2023-014AG,2026-04-16T06:47:12.194592,14.98350889,0.0003945,70.0013,349.6567,264.1894,95.8816,0,U,55421,999,17719,-0.00033585558,-4.101e-05,0.0
STARLINK-5006,2023-014AH,2026-04-16T01:28:45.031584,14.983307,0.00027341,70.0001,350.084,271.108,88.9766,0,U,55422,999,17716,-5.988027e-06,-1.64e-06,0.0
STARLINK-5068,2023-014AJ,2026-04-16T02:22:51.084768,14.98332883,0.00027074,70.0002,350.2209,268.7508,91.3341,0,U,55423,999,17716,2.9522837e-05,2.59e-06,0.0
STARLINK-5615,2023-014AL,2026-04-16T02:10:49.688832,14.98331238,0.00027595,69.9996,350.1934,270.5857,89.4986,0,U,55425,999,17716,1.6258385e-05,1.01e-06,0.0
STARLINK-5638,2023-014AM,2026-04-16T02:34:52.339872,14.98334949,0.00029129,70.0004,350.2505,271.276,88.8065,0,U,55426,999,17716,4.5841608e-05,4.54e-06,0.0
STARLINK-5064,2023-014AP,2026-04-16T02:46:53.789376,14.98323256,0.00022107,70.0023,350.2794,284.6695,75.4219,0,U,55428,999,17716,0.0001430379,1.614e-05,0.0
STARLINK-5645,2023-014AQ,2026-04-16T02:28:52.059648,14.98321451,0.00024,70.0006,350.2338,272.2084,87.88,0,U,55429,999,17716,-0.00024956029,-3.069e-05,0.0
STARLINK-5642,2023-014AR,2026-04-16T03:53:17.399616,14.98336029,0.00024277,70.0013,9.8985,271.8873,88.2008,0,U,55430,999,17668,0.00010158954,1.12e-05,0.0
STARLINK-5643,2023-014AS,2026-04-16T02:40:52.700448,14.98332839,0.00027689,70.0016,350.2636,279.3899,80.6947,0,U,55431,999,17716,0.00014672397,1.658e-05,0.0
STARLINK-5637,2023-014AT,2026-04-16T04:05:33.078336,14.98333232,0.00025953,70.0006,9.9289,271.3902,88.696,0,U,55432,999,17668,1.4803356e-05,8.4e-07,0.0
STARLINK-5570,2023-014AU,2026-04-16T03:47:16.565568,14.9833741,0.00024084,70.0011,9.8838,270.8881,89.2002,0,U,55433,999,17668,7.3822573e-05,7.88e-06,0.0
STARLINK-5621,2023-014AV,2026-04-16T04:17:20.308128,14.98330256,0.00028839,70.0018,9.9575,268.8053,91.2776,0,U,55434,999,17668,6.2957864e-05,6.58e-06,0.0
STARLINK-5626,2023-014AW,2026-04-16T04:05:18.852576,14.98331983,0.00029126,70.0006,9.9292,271.1206,88.9619,0,U,55435,999,17668,7.409651e-06,-5e-08,0.0
STARLINK-5640,2023-014AX,2026-04-15T23:34:56.849952,14.98328605,0.00027614,70.0003,10.4774,271.2605,88.8237,0,U,55436,999,17665,3.83971e-06,-4.7e-07,0.0
STARLINK-5074,2023-014AZ,2026-04-16T00:46:21.346464,14.98330391,0.00029124,69.9987,330.1308,270.0334,90.0491,0,U,55438,999,17765,1.6095254e-05,9.9e-07,0.0
STARLINK-5634,2023-014BA,2026-04-16T01:17:05.847360,14.98321402,0.00028189,69.9994,10.3247,269.3423,90.7414,0,U,55439,999,17666,-0.00013831371,-1.743e-05,0.0
STARLINK-5699,2023-015A,2026-04-16T07:14:36.732192,15.26742225,0.00014445,43.0023,116.3708,271.5546,88.514,0,U,55449,999,17741,9.167218e-06,-1.4e-07,0.0
STARLINK-5686,2023-015B,2026-04-16T07:11:41.865504,15.26743939,0.00013235,42.9985,116.3525,254.0567,106.0138,0,U,55450,999,17741,6.0236058e-05,1.357e-05,0.0
STARLINK-5656,2023-015C,2026-04-16T01:27:12.307104,15.26742282,9.941e-05,43.0017,117.9935,278.2859,81.7879,0,U,55451,999,17643,2.3214392e-05,3.63e-06,0.0
STARLINK-5683,2023-015D,2026-04-15T08:14:28.558176,15.26742698,0.00010509,43.0014,122.0654,273.3562,86.717,0,U,55452,999,17632,-7.602376e-06,-4.64e-06,0.0
STARLINK-5684,2023-015E,2026-04-16T01:54:04.925952,15.2674109,0.00014435,43.0025,117.2772,274.7337,85.3349,0,U,55453,999,17644,8.370598e-06,-3.5e-07,0.0
STARLINK-5636,2023-015F,2026-04-16T01:52:40.521792,15.26709224,0.00011505,43.0014,117.2591,249.1958,110.8771,0,U,55454,999,17644,0.00017090181,4.323e-05,0.0
STARLINK-5680,2023-015G,2026-04-16T01:36:39.242304,15.27576712,3.684e-05,43.002,118.0391,272.8649,87.216,0,U,55455,999,17643,2.2179487e-05,3.49e-06,0.0
STARLINK-5058,2023-015H,2026-04-16T06:55:38.938368,15.26735597,0.00012572,43.0028,116.2675,253.7198,106.3515,0,U,55456,999,17647,0.0002250955,5.782e-05,0.0
STARLINK-5682,2023-015J,2026-04-16T01:53:40.705440,15.26739483,0.00010764,43.0018,117.2743,264.0176,96.0553,0,U,55457,999,17644,2.2897622e-05,3.55e-06,0.0
STARLINK-5020,2023-015K,2026-04-16T07:21:40.184640,15.2673397,0.00013199,43.002,116.3977,268.9705,91.0995,0,U,55458,999,17647,5.3360669e-05,1.172e-05,0.0
STARLINK-5669,2023-015L,2026-04-16T02:07:54.444576,15.26744617,0.00015787,43.0048,117.3489,280.8283,79.2391,0,U,55459,999,17644,5.4312878e-05,1.197e-05,0.0
STARLINK-5678,2023-015M,2026-04-16T07:13:34.274496,15.26741408,0.00016193,43.0032,116.3601,277.3181,82.7486,0,U,55460,999,17647,1.855855e-05,2.38e-06,0.0
STARLINK-5646,2023-015N,2026-04-16T07:01:24.976416,15.26741186,0.00019101,43.005,116.3001,280.3144,79.7492,0,U,55461,999,17647,2.9894338e-05,5.42e-06,0.0
STARLINK-5673,2023-015P,2026-04-16T02:02:19.974624,15.27577916,9.578e-05,43.0012,117.3151,259.0592,101.0152,0,U,55462,999,17644,0.00010498953,2.628e-05,0.0
STARLINK-5677,2023-015Q,2026-04-16T01:52:48.485280,15.15262519,7.155e-05,42.9983,119.8267,273.9363,86.1402,0,U,55463,999,17641,0.00080665453,0.00015252,0.0
STARLINK-5676,2023-015R,2026-04-16T07:02:29.359104,15.26730874,0.00017614,43.0048,116.2997,274.1538,85.9112,0,U,55464,999,17647,0.0001707237,4.321e-05,0.0
STARLINK-5674,2023-015S,2026-04-16T02:01:27.062400,15.26726507,0.00016807,43.0032,117.3108,261.8015,98.2646,0,U,55465,999,17644,2.3178115e-05,3.62e-06,0.0
STARLINK-5628,2023-015T,2026-04-16T06:00:02.000160,15.27570116,0.00018228,42.9992,116.7199,281.6986,125.5793,0,U,55466,999,575,-0.00060933182,-0.00016987,0.0
STARLINK-5679,2023-015U,2026-04-16T01:56:47.494464,15.27576191,0.00016336,43.0039,117.2854,275.2543,84.8122,0,U,55467,999,17644,1.0502246e-05,2.7e-07,0.0
STARLINK-5672,2023-015V,2026-04-16T06:56:13.949376,15.26742336,0.00017778,43.0054,116.2672,273.1724,86.8924,0,U,55468,999,17647,2.4062571e-05,3.85e-06,0.0
STARLINK-5681,2023-015W,2026-04-16T02:00:49.062816,15.26743321,0.00013908,43.0042,117.308,275.1371,84.9322,0,U,55469,999,17644,6.9657225e-05,1.609e-05,0.0
STARLINK-5708,2023-015X,2026-04-15T18:17:36.846528,15.26747286,0.00035991,43.0094,119.1872,263.3627,96.6815,0,U,55470,999,17639,7.2615557e-05,1.688e-05,0.0
STARLINK-5711,2023-015Y,2026-04-16T01:58:44.142240,15.26738943,0.00019162,43.0029,117.2897,263.8016,96.2617,0,U,55471,999,17644,-7.634075e-06,-4.65e-06,0.0
STARLINK-5705,2023-015Z,2026-04-16T07:24:02.335968,15.09921092,0.00012878,43.0011,107.6667,273.0027,87.0671,0,U,55472,999,17657,1.2345559e-05,-1.5e-07,0.0
STARLINK-5689,2023-015AB,2026-04-16T02:31:55.655328,15.27575326,0.00013655,43.0013,128.7574,263.213,96.8566,0,U,55474,999,17631,4.0671249e-05,8.57e-06,0.0
STARLINK-5650,2023-015AC,2026-04-16T07:20:03.645600,15.2675265,0.00017615,43.0003,116.384,282.3851,77.6803,0,U,55475,999,17647,1.0692688e-05,2.7e-07,0.0
STARLINK-5685,2023-015AE,2026-04-16T06:40:20.828640,15.09922021,0.00012621,43.0016,107.4397,267.256,92.8141,0,U,55477,999,17657,3.6887088e-05,3.9e-06,0.0
STARLINK-5691,2023-015AF,2026-04-16T06:51:23.996160,15.25958399,8.225e-05,43.0004,105.7898,282.7434,77.3325,0,U,55478,999,17659,1.4619707e-05,1.26e-06,0.0
STARLINK-5688,2023-015AG,2026-04-16T07:28:40.437696,15.09922279,0.00014701,43.0,107.6861,284.1147,75.9535,0,U,55479,999,17657,3.2276638e-05,3.14e-06,0.0
STARLINK-5690,2023-015AH,2026-04-16T01:25:40.089792,15.26724961,0.00019361,43.005,128.3371,273.9458,86.1172,0,U,55480,999,17631,-5.1240252e-05,-1.634e-05,0.0
STARLINK-5694,2023-015AJ,2026-04-16T03:26:27.300192,15.267454,0.00014741,43.0029,128.1888,275.6908,84.3775,0,U,55481,999,17632,2.2217761e-05,3.36e-06,0.0
STARLINK-5692,2023-015AL,2026-04-16T02:54:29.094048,15.26729488,0.00010522,43.0058,128.0199,224.5469,135.5298,0,U,55483,999,17632,-5.2481656e-05,-1.667e-05,0.0
STARLINK-5696,2023-015AM,2026-04-16T02:24:31.879008,15.27620367,0.00018015,43.0013,128.7133,271.7095,88.355,0,U,55484,999,17631,-0.00028533158,-8.115e-05,0.0
STARLINK-5695,2023-015AN,2026-04-16T02:10:25.682592,15.26742376,0.00012707,43.0023,128.644,273.554,86.5166,0,U,55485,999,17631,1.2196436e-05,6.7e-07,0.0
STARLINK-5704,2023-015AP,2026-04-15T08:59:32.676864,15.27575316,8.174e-05,43.0023,132.6789,226.9303,133.148,0,U,55486,999,17620,1.7734663e-05,2.26e-06,0.0
STARLINK-5701,2023-015AQ,2026-04-16T01:58:45.267168,15.2800645,0.00054875,43.002,128.587,305.0438,54.9899,0,U,55487,999,17631,-0.0027638173,-0.00076565,0.0
STARLINK-5706,2023-015AR,2026-04-16T01:54:55.266912,15.27578707,0.00010377,42.9987,128.5573,291.0491,69.025,0,U,55488,999,17631,-5.600078e-06,-4.16e-06,0.0
STARLINK-5371,2023-015AS,2026-04-16T03:28:59.428128,15.26741248,0.00012627,43.002,128.1974,267.0018,93.0689,0,U,55489,999,17632,1.6526228e-05,1.84e-06,0.0
STARLINK-5373,2023-015AT,2026-04-16T02:54:41.430240,15.26740659,0.00027227,43.007,128.0141,287.5414,72.514,0,U,55490,999,17632,3.5050503e-05,6.8e-06,0.0
STARLINK-5364,2023-015AU,2026-04-16T01:10:41.547936,15.11064711,0.00011656,43.0022,108.2882,270.3324,89.7388,0,U,55491,999,17654,4.9210596e-05,6.17e-06,0.0
STARLINK-5013,2023-015AV,2026-04-16T02:02:19.845024,15.27566103,0.00014842,43.0008,128.5883,274.5895,85.4787,0,U,55492,999,17631,-3.3568951e-05,-1.185e-05,0.0
STARLINK-5362,2023-015AW,2026-04-16T02:47:44.837088,15.26740999,0.00019118,43.0061,127.9826,296.9533,63.1123,0,U,55493,999,17632,1.5415452e-05,1.53e-06,0.0
STARLINK-5344,2023-015AX,2026-04-16T02:00:04.472640,15.26742523,0.00011614,43.0014,128.5843,276.4263,83.6456,0,U,55494,999,17631,1.2357538e-05,7.2e-07,0.0
STARLINK-5100,2023-015AY,2026-04-16T06:20:04.319232,15.11072005,0.00012081,43.0027,107.3357,270.5339,89.5368,0,U,55495,999,17657,2.6032422e-05,2.22e-06,0.0
STARLINK-5363,2023-015BA,2026-04-15T18:20:47.516640,15.27586347,0.00011904,43.0005,130.4833,273.3031,86.7685,0,U,55497,999,17626,8.4074664e-05,2.053e-05,0.0
STARLINK-5365,2023-015BB,2026-04-15T09:00:55.521504,15.26741169,0.00010866,43.0027,132.7258,272.8745,87.1982,0,U,55498,999,17620,2.3199617e-05,3.63e-06,0.0
STARLINK-5366,2023-015BC,2026-04-16T02:53:55.092192,15.27578407,0.00016619,43.0041,128.0058,276.6514,83.4149,0,U,55499,999,17707,3.1931763e-05,6.16e-06,0.0
STARLINK-5141,2023-015BD,2026-04-15T18:24:23.900256,15.26741186,0.00013258,43.0019,130.5034,270.523,89.547,0,U,55500,999,17626,4.159424e-06,-1.48e-06,0.0
STARLINK-5367,2023-015BE,2026-04-16T00:52:48.887616,15.26737439,0.00012033,43.0014,129.0787,272.5151,87.5563,0,U,55501,999,17630,2.3874103e-05,3.81e-06,0.0
STARLINK-5749,2023-020A,2026-04-16T03:20:04.579296,15.25912916,0.00018012,43.0039,156.8215,269.1411,90.9234,0,U,55569,999,17567,1.980148e-05,2.6e-06,0.0
STARLINK-5737,2023-020B,2026-04-15T20:10:41.034144,15.27585938,0.0001099,43.0011,155.4684,277.3304,82.7423,0,U,55570,999,17459,1.4459677e-05,1.36e-06,0.0
STARLINK-5739,2023-020C,2026-04-15T11:49:59.334240,15.25900475,0.0002187,43.0016,160.5734,270.8501,89.2099,0,U,55571,999,17450,0.00010453,2.477e-05,0.0
STARLINK-5732,2023-020D,2026-04-15T11:45:40.129056,15.25907962,0.00018665,43.0047,160.5507,275.9665,84.0973,0,U,55572,999,17450,4.1221841e-05,8.21e-06,0.0
STARLINK-5738,2023-020E,2026-04-16T04:48:07.921152,15.2591985,0.00012186,43.0047,156.4219,284.6344,75.4372,0,U,55573,999,17461,-0.00014480907,-4.044e-05,0.0
STARLINK-5747,2023-020F,2026-04-16T03:39:40.711392,15.25883806,0.00014863,43.0006,156.9178,286.3976,73.6712,0,U,55574,999,17460,0.00033414945,8.486e-05,0.0
STARLINK-5745,2023-020G,2026-04-16T06:20:25.582272,15.25908921,0.00017198,43.0042,156.0388,284.8222,75.2438,0,U,55575,999,17462,1.8561169e-05,2.28e-06,0.0
STARLINK-5751,2023-020H,2026-04-16T02:41:00.069504,15.27575024,0.00015558,43.0033,128.0752,274.8006,85.2668,0,U,55576,999,17493,3.543977e-05,7.13e-06,0.0
STARLINK-5752,2023-020J,2026-04-16T02:43:57.429696,15.27581552,0.00015038,43.0016,154.0086,293.048,67.0213,0,U,55577,999,17463,8.1360306e-05,1.977e-05,0.0
STARLINK-5754,2023-020L,2026-04-16T03:48:30.138624,15.27580217,0.00012493,43.0033,153.5467,279.0281,81.043,0,U,55579,999,17464,3.0027745e-05,5.64e-06,0.0
STARLINK-5757,2023-020M,2026-04-15T08:05:55.829472,15.27567068,0.00016341,43.0045,132.5757,253.08,106.9873,0,U,55580,999,17481,0.00012272198,3.115e-05,0.0
STARLINK-5753,2023-020N,2026-04-16T05:09:07.397280,15.11064622,0.00014068,43.0013,159.0801,266.9084,93.16,0,U,55581,999,17458,-0.00011579676,-2.192e-05,0.0
STARLINK-5741,2023-020P,2026-04-16T02:49:36.268032,15.27263921,0.00013552,43.0001,142.8407,242.3541,117.7173,0,U,55582,999,17476,0.00233106,0.00063821,0.0
STARLINK-5742,2023-020Q,2026-04-16T04:49:20.855712,15.27574285,0.00012373,42.9994,153.013,248.3422,111.7298,0,U,55583,999,17465,2.2014431e-05,3.44e-06,0.0
STARLINK-5736,2023-020R,2026-04-16T03:06:09.302976,15.27579016,0.00014901,43.0025,154.1936,270.0763,89.9918,0,U,55584,999,17463,2.7740111e-05,5.01e-06,0.0
STARLINK-5769,2023-020S,2026-04-16T03:24:29.449728,15.27213792,0.00019562,43.004,143.023,266.926,93.1368,0,U,55585,999,17476,0.0020473247,0.00055876,0.0
STARLINK-5767,2023-020T,2026-04-16T03:57:59.189760,15.26750462,0.00012793,42.9999,153.6013,270.7577,89.3128,0,U,55586,999,17464,-0.00011211638,-3.267e-05,0.0
STARLINK-5727,2023-020U,2026-04-16T04:00:48.896640,15.26739888,0.00012151,43.0001,153.5438,274.4768,85.5945,0,U,55587,999,17464,3.0218799e-05,5.51e-06,0.0
STARLINK-5728,2023-020V,2026-04-15T20:09:36.932256,15.25907121,0.00012016,43.0018,155.4624,270.611,89.4604,0,U,55588,999,17459,-7.428427e-06,-4.52e-06,0.0
STARLINK-5697,2023-020W,2026-04-15T20:03:16.537248,15.27575758,0.00010509,43.0013,155.4248,264.5231,95.5501,0,U,55589,999,17459,6.995469e-06,-6.9e-07,0.0
STARLINK-5762,2023-020X,2026-04-16T03:41:10.279680,15.26744561,0.00013177,43.0012,153.5183,269.8956,90.1744,0,U,55590,999,17464,3.2250311e-05,6.05e-06,0.0
STARLINK-5760,2023-020Y,2026-04-16T03:57:05.877504,15.26733515,9.215e-05,43.0009,153.5966,284.5239,75.5511,0,U,55591,999,17464,4.1479768e-05,8.53e-06,0.0
STARLINK-5759,2023-020Z,2026-04-16T03:18:54.079488,15.27577672,0.00014907,43.0021,153.4007,271.7184,88.3497,0,U,55592,999,17464,4.1114077e-05,8.69e-06,0.0
STARLINK-5703,2023-020AA,2026-04-16T03:13:20.360352,15.27584358,0.00013023,43.0016,153.3751,262.1757,97.8947,0,U,55593,999,17464,3.2595408e-05,6.35e-06,0.0
STARLINK-5750,2023-020AB,2026-04-15T11:42:54.794880,15.27323226,0.00014086,43.0021,157.1233,271.7315,88.3376,0,U,55594,999,17454,0.0018887097,0.00051669,0.0
STARLINK-5729,2023-020AD,2026-04-16T03:39:15.117120,15.27574948,0.00012528,43.0015,153.5046,274.3147,85.7561,0,U,55596,999,17464,1.5489328e-05,1.64e-06,0.0
STARLINK-5743,2023-020AE,2026-04-16T03:29:40.141536,15.26741117,0.00013785,43.0,142.1994,263.3231,96.7464,0,U,55597,999,17477,6.672303e-06,-8.1e-07,0.0
STARLINK-5756,2023-020AF,2026-04-15T09:52:18.461856,15.27576411,0.00010674,42.9985,146.97,270.4454,89.6276,0,U,55598,999,17465,-1.2381937e-05,-6.03e-06,0.0
STARLINK-5761,2023-020AG,2026-04-15T09:54:32.293728,15.26751834,0.00012743,43.0016,146.9851,276.439,83.6316,0,U,55599,999,17465,-6.5431994e-05,-2.015e-05,0.0
STARLINK-5755,2023-020AH,2026-04-16T02:38:26.231712,15.27582177,0.00012388,43.0007,142.7795,264.4416,95.6295,0,U,55600,999,17476,-9.582046e-06,-5.26e-06,0.0
STARLINK-5744,2023-020AJ,2026-04-16T04:23:12.051168,15.26742036,0.00014877,43.0038,153.7287,268.0889,91.9792,0,U,55601,999,17464,1.1888946e-05,5.9e-07,0.0
STARLINK-5764,2023-020AK,2026-04-16T02:59:28.790592,15.26741063,0.00014754,42.9999,142.8681,279.1031,80.9653,0,U,55602,999,17476,2.3909007e-05,3.82e-06,0.0
STARLINK-5735,2023-020AL,2026-04-16T04:02:39.424704,15.26743991,0.00018975,43.0036,142.3652,275.7078,84.3557,0,U,55603,999,17477,2.858088e-05,5.07e-06,0.0
STARLINK-5748,2023-020AM,2026-04-16T06:00:02.000160,15.27570821,0.00014053,43.0009,127.2876,267.238,140.9308,0,U,55604,999,584,-0.00067605596,-0.00018813,0.0
STARLINK-5725,2023-020AN,2026-04-16T04:18:16.988256,15.27435722,0.00014355,43.0021,142.4431,282.9442,77.125,0,U,55605,999,17477,0.0013099593,0.00035802,0.0
STARLINK-5700,2023-020AQ,2026-04-16T02:38:59.796384,15.26746535,0.00015132,43.0,142.7843,264.8364,95.2314,0,U,55607,999,17476,0.0001228937,3.039e-05,0.0
STARLINK-5726,2023-020AR,2026-04-16T03:09:54.084672,15.27575127,0.00011765,43.0012,142.9349,278.5477,81.5241,0,U,55608,999,17476,5.7096567e-05,1.309e-05,0.0
STARLINK-5719,2023-020AS,2026-04-16T02:44:41.390880,15.26746305,0.00039592,42.9992,142.8141,131.3654,228.7538,0,U,55609,999,17476,1.7597578e-05,2.11e-06,0.0
STARLINK-5722,2023-020AT,2026-04-15T10:05:15.743904,15.27577078,0.00010477,43.0005,147.0507,271.9244,88.1487,0,U,55610,999,17465,1.3094158e-05,9.8e-07,0.0
STARLINK-5730,2023-020AU,2026-04-16T03:14:54.598560,15.26740992,9.69e-05,42.9967,142.9592,279.8758,80.1984,0,U,55611,999,17476,2.1871925e-05,3.27e-06,0.0
STARLINK-5734,2023-020AV,2026-04-16T03:04:18.034464,15.26734692,0.00011695,43.0004,142.9094,287.3338,72.7385,0,U,55612,999,17476,4.084399e-05,8.36e-06,0.0
STARLINK-5714,2023-020AX,2026-04-16T02:27:24.271200,15.26696427,0.00015237,43.0021,127.9629,277.2643,82.8035,0,U,55614,999,17493,0.00045048281,0.00011827,0.0
